Source,Heading,Category,Date,Time,URL,Text
Science Daily,Gut Bacteria May Be Linked to High Blood Pressure and Depression,Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905161408.htm,"   ""People are 'meta-organisms' made up of roughly equal numbers of human cells and bacteria. Gut bacteria ecology interacts with our bodily physiology and brains, which may steer some people towards developing high blood pressure and depression,"" said Bruce R. Stevens, Ph.D., lead author of the study and professor of physiology & functional genomics, medicine and psychiatry at the University of Florida College of Medicine in Gainesville, Florida. ""In the future, health professionals may target your gut in order to prevent, diagnose and selectively treat different forms of high blood pressure."" Stevens said there's potential for this research to uncover treatment approaches that could improve outcomes in people with treatment-resistant hypertension. Nearly 20 percent of patients with high blood pressure don't respond well to treatment, even with multiple medications. The researchers isolated DNA (deoxyribonucleic acid, the carrier of genetic information) from gut bacteria obtained from the stool samples of 105 volunteers. They used a new technique involving artificial-intelligence software to analyze the bacteria, which revealed four distinct types of bacterial genes and signature molecules. Surprisingly, the investigators discovered unique patterns of bacteria from people with 1) high blood pressure plus depression; 2) high blood pressure without depression; 3) depression with healthy blood pressure; or 4) healthy subjects without depression or high blood pressure. Stevens said the results suggest different medical mechanisms of high blood pressure that correlate with signature molecules produced by gut bacteria. These molecules are thought to impact the cardiovascular system, metabolism, hormones and the nervous system. ""We believe we have uncovered new forms of high blood pressure: 'Depressive Hypertension' (high blood pressure with depression), which may be a completely different disease than 'Non-Depressive Hypertension' (high blood pressure without depression), which are each different from 'Non-Hypertensive Depression,'"" Stevens said. "
Science Daily,Having an Elder Brother Is Associated With Slower Language Development,Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905124522.htm,"   What is even more surprising is that apparently only elder brothers impact the language skills of their younger siblings, as a study conducted by a research team from the CNRS, the AP-HP, the EHESS, the ENS and the INSERM has just shown. The study finds that children who have grown up with an elder sister have identical development to children with no elder sibling. More than 1000 children have been followed from birth to five and a half years old in the mother-child cohort EDEN.* Their language skills were evaluated at 2, 3 and 5.5 years old by tests measuring several aspects of language, such as vocabulary, syntax and verbal reasoning. Children who have an elder brother had on average a two-month delay in language development compared with children with an elder sister. The scientists propose two hypotheses that may explain this result. The first is that elder sisters, in being more willing to talk to their younger siblings than brothers, may compensate for their parents being less available. Another hypothesis would be that elder sisters compete less than elder brothers for parental attention. Though this study cannot separate these two hypotheses, it does show that early language development in a younger sibling tends to be slower when the elder is a boy. For their next project, the scientists want to examine the impact of culture (specifically geographical origin) on these results. *- The EDEN cohort recruited families between 2003 and 2006 in the CHU in Nancy and Poitiers. "
Science Daily,Report Cards on Women in STEM Fields Finds Much Room for Improvement,Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905111636.htm,"   ""The data suggest that we are making headway,"" says Reshma Jagsi, a radiation oncologist and director of the Center for Bioethics and Social Sciences in Medicine at the University of Michigan and one of the corresponding authors. ""That said, there are still many institutions that have few women in senior-most faculty positions. There also remains quite a bit of room for improvement in certain areas, including the representation of women in certain roles, such as speaking at scientific meetings."" The researchers obtained their data through the use of institutional report cards that were collected when individual researchers applied for grants from NYSCF. The report cards were part of a 2014 NYSCF project that put forward a number of strategies aimed at helping to achieve gender parity in science, technology, engineering, and math (STEM). Of the 1,287 report cards that were submitted, 741 provided complete information for a given year, and some included multiple years. Overall, the data in the paper represent 541 institutions in 38 countries in North America (72%) and Europe (18%). The investigators found that although women made up more than half of the population among undergraduate, graduate, and post-graduate students, the picture became different as seniority increased. Women made up 42% of assistant professors, 34% of associate professors, and 23% of full professors. These rates varied greatly by institution: At about one-third of the institutions surveyed, women made up less than 10% of tenured faculty recruits. ""We expected to find that women would be better represented at more junior ranks compared with senior ranks,"" Jagsi says. ""But I found it noteworthy that there were regional differences. For example, institutions in Europe come closer to achieving gender parity."" The researchers say their findings suggest that the primary issue is not recruiting women into STEM roles but retaining them and promoting them into more influential positions. They also point out the important part that funding organizations can play. ""Funding organizations are in a unique position to require institutional leaders to pay attention to equity, diversity, and inclusion within their organizations,"" Jagsi says. ""By requiring these report cards, they can promote actions that help all scientists thrive. We hope that other funding bodies, like the NIH, will adopt a similar report card."" The next phase of IWISE will focus on highlighting best practices undertaken by institutions. This will provide comparative data and allow the researchers to monitor progress over time. The researchers will also look at other factors that may influence the recruitment and retention of women scientists, such as the presence of women in top leadership roles, the rates at which tenured women stay in their positions, and equity in salaries across gender, race, and ethnicity. ""For my own work, I plan to begin to focus more on issues of intersectionality,"" Jagsi concludes. ""A particularly understudied area involves the career experiences in women with other minority identities, such as race. Further research is needed to understand the challenges these women face."" "
Science Daily,The Future of Mind Control,Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905094048.htm,"   In a recent perspective titled ""Precision Electronic Medicine,"" published in Nature Biotechnology, Patel, a faculty member at the Harvard Medical School and Massachusetts General Hospital, and Lieber, the Joshua and Beth Friedman University Professor, argue that neurotechnology is on the cusp of a major renaissance. Throughout history, scientists have blurred discipline lines to tackle problems larger than their individual fields. The Human Genome Project, for example, convened international teams of scientists to map human genes faster than otherwise possible. ""The next frontier is really the merging of human cognition with machines,"" Patel said. He and Lieber see mesh electronics as the foundation for those machines, a way to design personalized electronic treatment for just about anything related to the brain. ""Everything manifests in the brain fundamentally. Everything. All your thoughts, your perceptions, any type of disease,"" Patel said. Scientists can pinpoint the general areas of the brain where decision-making, learning, and emotions originate, but tracing behaviors to specific neurons is still a challenge. Right now, when the brain's complex circuitry starts to misbehave or degrade due to psychiatric illnesses like addiction or Obsessive-Compulsive Disorder, neurodegenerative diseases like Parkinson's or Alzheimer's, or even natural aging, patients have only two options for medical intervention: drugs or, when those fail, implanted electrodes. Drugs like L-dopa can quiet the tremors that prevent someone with Parkinson's from performing simple tasks like dressing and eating. But because drugs affect more than just their target, even common L-dopa side effects can be severe, ranging from nausea to depression to abnormal heart rhythms. When drugs no longer work, FDA-approved electrodes can provide relief through Deep Brain Stimulation. Like a pace maker, a battery pack set beneath the clavicle sends automated electrical pulses to two brain implants. Lieber said each electrode ""looks like a pencil. It's big."" During implantation, Parkinson's patients are awake, so surgeons can calibrate the electrical pulses. Dial the electricity up, and the tremors calm. ""Almost instantly, you can see the person regain control of their limbs,"" Patel said. ""It blows my mind."" But, like with L-dopa, the large electrodes stimulate more than their intended targets, causing sometimes severe side effects like speech impediments. And, over time, the brain's immune system treats the stiff implants as foreign objects: Neural immune cells (glia cells) engulf the perceived invader, displacing or even killing neurons and reducing the device's ability to maintain treatment. In contrast, Lieber's mesh electronics provoke almost no immune response. With close, long-term proximity to the same neurons, the implants can collect robust data on how individual neurons communicate over time or, in the case of neurological disorders, fail to communicate. Eventually, such technology could track how specific neural subtypes talk, too, all of which could lead to a cleaner, more precise map of the brain's communication network. With higher resolution targets, future electrodes can act with greater precision, eliminating unwanted side effects. If that happens, Patel said, they could be tuned to treat any neurological disorder. And, unlike current electrodes, Lieber's have already demonstrated a valuable trick of their own: They encourage neural migration, potentially guiding newborn neurons to damaged areas, like pockets created by stroke. ""The potential for it is outstanding,"" Patel said. ""In my own mind, I see this at the level of what started with the transistor or telecommunications."" The potential reaches beyond therapeutics: Adaptive electrodes could provide heightened control over prosthetic or even paralyzed limbs. In time, they could act like neural substitutes, replacing damaged circuitry to re-establish broken communication networks and recalibrate based on live feedback. ""If you could actually interact in a precise and long-term way and also provide feedback information,"" Lieber said, ""you could really communicate with the brain in the same way that the brain is communicating within itself."" A few major technology companies are also eager to champion brain-machine interfaces. Some, like Elon Musk's Neuralink, which plans to give paralyzed patients the power to work computers with their minds, are focused on assistive applications. Others have broader plans: Facebook wants people to text by imaging the words, and Brian Johnson's Kernel hopes to enhance cognitive abilities. During his postdoctoral studies, Patel saw how just a short pulse of electricity -- no more than 500 milliseconds of stimulation -- could control a person's ability to make a safe or impulsive decision. After a little zap, subjects who almost always chose the risky bet, instead went with the safe option. ""You would have no idea that it's happened,"" Patel said. ""You're unaware of it. It's beyond your conscious awareness."" Such power demands intense ethical scrutiny. For people struggling to combat addiction or obsessive-compulsive disorder, an external pulse regulator could significantly improve their quality of life. But, companies that operate those regulators could access their client's most personal data -- their thoughts. And, if enhanced learning and memory are for sale, who gets to buy a better brain? ""One does need to be a little careful about the ethics involved if you're trying to make a superhuman,"" Lieber said. ""Being able to help people is much more important to me at this time."" Mesh electronics still have several major challenges to overcome: scaling up the number of implanted electrodes, processing the data flood those implants deliver, and feeding that information back into the system to enable live recalibration. ""I always joke in talks that I'm doing this because my memory has gotten a little worse than it used to be,"" Lieber said. ""That's natural aging. But does it have to be that way? What if you could correct it?"" If he and Patel succeed in galvanizing researchers around mesh electronics, the question might not be if but when. "
Science Daily,People Can See Beauty in Complex Mathematics,Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905090944.htm,"   The study, published in science journal Cognition, showed people even agreed on what made such abstract mathematical arguments beautiful. The findings may have implications for teaching schoolchildren, who may not be entirely convinced that there is beauty in mathematics. The similarities between mathematics and music have long been noted but the study co-authors, Yale mathematician Stefan Steinerberger and University of Bath psychologist Dr. Samuel G.B.Johnson, wanted to add art to the mix to see if there was something universal at play in the people judge aesthetics and beauty -- be they in art, music or abstract mathematics. The research was sparked when Steinerberger, while teaching his students, likened a mathematical proof to a 'really good Schubert sonata' -- but couldn't put his finger on why. He approached Johnson, assistant professor of marketing at the University of Bath School of Management, who was completing his Ph.D. in psychology at Yale. Johnson designed an experiment to test his question of whether people share the same aesthetic sensibilities about maths that they do about art or music -- and if this would hold true for an average person, not just a career mathematician. For the study, they chose four mathematical proof, four landscape paintings, and four classical piano pieces. None of the participants was a mathematician. The mathematical proofs used were: the sum of an infinite geometric series, Gauss's summation trick for positive integers, the Pigeonhole principle, and a geometric proof of a Faulhaber formula. A mathematical proof is an argument which convinces people something is true. The piano pieces were Schubert's Moment Musical No. 4, D 780 (Op. 94), Bach's Fugue from Toccata in E Minor (BWV 914), Beethoven's Diabelli Variations (Op. 120) and Shostakovich's Prelude in D-flat major (Op.87 No. 15). The landscape paintings were Looking Down Yosemite Valley, California by Albert Bierstadt; A Storm in the Rocky Mountains, Mt. Rosalie by Albert Bierstadt; The Hay Wain by John Constable; and The Heart of the Andes by Frederic Edwin Church. Johnson divided the study into three parts. The first task required a sample of individuals to match the four maths proofs to the four landscape paintings based on how aesthetically similar they found them. The second task required a different group of people to compare the four maths proofs to the four piano sonatas. Finally, the third asked another sample group to rate each of the four works of art and mathematical arguments for nine different criteria -- seriousness, universality, profundity, novelty, clarity, simplicity, elegance, intricacy, and sophistication. Participants in the third group agreed with each other about how elegant, profound, clear, etc., each of the mathematical arguments and paintings was. But Steinerberger and Johnson were most impressed that these ratings could be used to predict how similar participants in the first group believed that each argument and painting were to each other. This finding suggests that perceived correspondences between maths and art really have to do with their underlying beauty. Overall, the results showed there was considerable consensus in comparing mathematical arguments to artworks. And there was some consensus in judging the similarity of classical piano music and mathematics. ""Laypeople not only had similar intuitions about the beauty of math as they did about the beauty of art but also had similar intuitions about beauty as each other. In other words, there was consensus about what makes something beautiful, regardless of modality,"" Johnson said. However, it was not clear whether the results would be the same with different music. ""I'd like to see our study done again but with different pieces of music, different proofs, different artwork,"" said Steinerberger. ""We demonstrated this phenomenon, but we don't know the limits of it. Where does it stop existing? Does it have to be classical music? Do the paintings have to be of the natural world, which is highly aesthetic?"" Both Steinerberger and Johnson believe the research may have implications for maths education, especially at the secondary-school level. ""There might be opportunities to make the more abstract, more formal aspects of mathematics more accessible and more exciting to students at that age,"" said Johnson, ""And that might be useful in terms of encouraging more people to enter the field of mathematics."" "
Science Daily,"Hunter-Gatherers Agree on What Is Moral, but Not Who Is Moral",Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905080039.htm,"   The research appears in the journal Social Psychological and Personality Science. Interviewing Hadza hunter-gatherers to rank the people they live with on a number of traits, such as who has a good heart, who shares the most, and who works the hardest, the team found that Hadza agreed on how important generosity and hard work was to moral character, but disagreed on who most exemplified these traits. ""They disagreed on who among them had the most moral character,"" says Kristopher Smith, a Penn postdoctoral fellow and lead paper author. Smith and Coren Apicella, an associate professor of Psychology, had 94 judges rank their campmates on global character and relevant character traits for a total of 824 observations. The Hadza live in small nomadic groups and move from group to group so that the social structure of each group frequently changes. Scientists suspect this nomadic way of living gives insight into the origins of human cooperation. Although the researchers note that the Hadza are a modern people, living in modern times, their way of living is more similar to how human ancestors lived than in western societies. ""It's not that the Hadza do not have a concept of morality or don't care about it. They agreed on what traits contributed to moral character. But they cannot agree on who exemplifies it,"" says Smith. Previous work by Apicella and Smith looking at generosity found that this trait changed depending on the group dynamic. A generous group led members to be more generous, and a group that didn't share much led to others not sharing as well. It may be this mobility and changing group dynamics that drive their current findings as well, as Apicella notes that ""the changing of groups and behavior may make it difficult for individuals to track and agree on moral reputations."" From the 1,000-foot morality perspective, ""this suggests that, for the Hadza, there is little consistent moral behavior across situations, and that reputation may have played a smaller role in the evolution of morality,"" says Smith. ""Understanding how moral psychology differs across cultures and in different social systems may provide insight into ways to improve our interactions with one another, and maybe overcome moral disagreements in our society,"" summarizes Smith. "
Science Daily,"'Mental Rigidity' at Root of Intense Political Partisanship on Both Left and Right, Study Finds",Mind & Brain,2019-08-29,-,https://www.sciencedaily.com/releases/2019/08/190829081401.htm,"   This ""mental rigidity"" makes it harder for people to change their ways of thinking or adapt to new environments, say researchers. Importantly, mental rigidity was found in those with the most fervent beliefs and affiliations on both the left and right of the political divide. The study of over 700 US citizens, conducted by scientists from the University of Cambridge, is the largest -- and first for over 20 years -- to investigate whether the more politically ""extreme"" have a certain ""type of mind"" through the use of objective psychological testing. The findings suggest that the basic mental processes governing our ability to switch between different concepts and tasks are linked to the intensity with which we attach ourselves to political doctrines -- regardless of the ideology. ""Relative to political moderates, participants who indicated extreme attachment to either the Democratic or Republican Party exhibited mental rigidity on multiple objective neuropsychological tests,"" said Dr Leor Zmigrod, a Cambridge Gates Scholar and lead author of the study, now published in the Journal of Experimental Psychology. ""While political animosity often appears to be driven by emotion, we find that the way people unconsciously process neutral stimuli seems to play an important role in how they process ideological arguments."" ""Those with lower cognitive flexibility see the world in more black-and-white terms, and struggle with new and different perspectives. The more inflexible mind may be especially susceptible to the clarity, certainty, and safety frequently offered by strong loyalty to collective ideologies,"" she said. The research is the latest in a series of studies from Zmigrod and her Cambridge colleagues, Dr Jason Rentfrow and Professor Trevor Robbins, on the relationship between ideology and cognitive flexibility. Their previous work over the last 18 months has suggested that mental rigidity is linked to more extreme attitudes with regards to religiosity, nationalism, and a willingness to endorse violence and sacrifice one's life for an ideological group. For the latest study, the Cambridge team recruited 743 men and women of various ages and educational backgrounds from across the political spectrum through the Amazon Mechanical Turk platform. Participants completed three psychological tests online: a word association game, a card-sorting test -- where colours, shapes and numbers are matched according to shifting rules -- and an exercise in which participants have a two-minute window to imagine possible uses for everyday objects. ""These are established and standardized cognitive tests which quantify how well individuals adapt to changing environments and how flexibly their minds process words and concepts,"" said Zmigrod. The participants were also asked to score their feelings towards various divisive social and economic issues -- from abortion and marriage to welfare -- and the extent of ""overlap"" between their personal identity and the US Republican and Democrat parties. Zmigrod and colleagues found that ""partisan extremity"" -- the intensity of participants' attachment to their favoured political party -- was a strong predictor of rigidity in all three cognitive tests. They also found that self-described Independents displayed greater cognitive flexibility compared to both Democrats and Republicans. Other cognitive traits, such as originality or fluency of thought, were not related to heightened political partisanship, which researchers argue suggests the unique contribution of cognitive inflexibility. ""In the context of today's highly divided politics, it is important we work to understand the psychological underpinnings of dogmatism and strict ideological adherence,"" said Zmigrod. ""The aim of this research is not to draw false equivalences between different, and sometimes opposing, ideologies. We want to highlight the common psychological factors that shape how people come to hold extreme views and identities,"" said Zmigrod. ""Past studies have shown that it is possible to cultivate cognitive flexibility through training and education. Our findings raise the question of whether heightening our cognitive flexibility might help build more tolerant societies, and even develop antidotes to radicalization."" ""While the conservatism and liberalism of our beliefs may at times divide us, our capacity to think about the world flexibly and adaptively can unite us,"" she added. "
Science Daily,Brain Circuit Connects Feeding and Mood in Response to Stress,Mind & Brain,2019-09-04,-,https://www.sciencedaily.com/releases/2019/09/190904213722.htm,"   ""This study was initiated by first author Dr. Na Qu, a psychiatrist of Wuhan Mental Health Center, China, when she was visiting my lab,"" said corresponding author Dr. Yong Xu, associate professor of pediatrics and of molecular and cellular biology at Baylor College of Medicine. Qu, a practicing psychiatrist who also conducts basic brain research, was interested in investigating whether there was a neurological basis for the association between depression and other psychiatric disorders and alterations in metabolism, such as obesity or lack of appetite, she had observed in a number of her patients. Xu, Qu and their colleagues worked with a mouse model of depression induced by chronic stress and observed that depressed animals ate less and lost weight. Then, they applied a number of experimental techniques to identify the neuronal circuits that changed activity when the animals were depressed. ""We found that POMC neurons in the hypothalamus, which are essential for regulating body weight and feeding behavior, extend physical connections into another region of the brain that has numerous dopamine neurons that are implicated in the regulation of mood,"" said Xu, who also is a researcher at the USDA/ARS Children's Nutrition Research Center at Baylor and Texas Children's Hospital. ""We know that a decrease in dopamine may trigger depression."" In addition to the physical connection between the feeding and the mood centers of the brain, the researchers also discovered that when they triggered depression in mice, the POMC neurons were activated and this led to inhibition of the dopamine neurons. Interestingly, when the researchers inhibited the neuronal circuit connecting the feeding and the mood centers, the animals ate more, gained weight and looked less depressed. ""We have discovered that a form of chronic stress triggered a neuronal circuit that starts in a population of cells that are known to regulate metabolism and feeding behavior and ends in a group of neurons that are famous for their regulation of mood,"" Xu said. ""Stress-triggered activation of the feeding center led to inhibition of dopamine-producing neurons in the mood center."" Although more research is needed, Xu, Qu and their colleagues propose that their findings provide a new biological basis that may explain some of the connections between mood alterations and changes in metabolism observed in people, and may provide solutions in the future. ""Our findings only explain one scenario, when depression is associated with poor appetite. But in other cases depression has been linked to overeating. We are interested in investigating this second association between mood and eating behavior to identify the neuronal circuits that may explain that response,"" Xu said. "
Science Daily,How Your Brain Remembers Motor Sequences,Mind & Brain,2019-08-28,-,https://www.sciencedaily.com/releases/2019/08/190828100539.htm,"   Contrary to the common assumption, the researchers found that overlapping regions in the premotor and parietal cortices represent the sequences in multiple levels of motor hierarchy (e.g., chunks of a few finger movements, or chunks of a few chunks), whereas the individual finger movements (i.e., the lowest level in the hierarchy) were uniquely represented in the primary motor cortex. These results uncovered the first detailed map of cortical sequence representation in the human brain. The results may also provide some clue for locating new candidate brain areas as signal sources for motor BCI application or developing more sophisticated algorithm to reconstruct complex motor behavior. The results were published online as Yokoi and Diedrichsen ""Neural Organization of Hierarchical Motor Sequence Representations in the Human Neocortex"" in Neuron on July 22, 2019. Achievements The best way to remember/produce long and complex motor sequences is to divide them into several smaller pieces recursively. For example, a musical piece may be remembered as a sequence of smaller chunks, with each chunk representing a group of often co-occurring notes. Such hierarchical organization has long been thought to underlie our control of motor sequences from the highly skillful actions, like playing music, to daily behavior, like making a cup of tea. Yet, very little is known about how these hierarchies are implemented in our brain. In a new study published in a journal Neuron, Atsushi Yokoi, Center for Information and Neural Networks (CiNet), NICT, and Jörn Diedrichsen, Brain and Mind Institute, Western Univ., provide the first direct evidence of how hierarchically organized sequences are represented through the population activity across the human cerebral cortex. The researchers measured the fine-grained fMRI activity patterns, while human participants produced 8 different remembered sequences of 11 finger presses. ""Remembering 8 different sequences of 11 finger presses is a tough task, so you will definitely need to organize them hierarchically,"" says Diedrichsen, the study's senior author and a Western Research Chair for Motor Control and Computational Neuroscience at the Western University, Canada. ""To study a hierarchy, you would really need the sequences to have this much of complexity. And currently it's very hard to train animals to learn such sequences,"" added Yokoi, the study's lead author who is a former postdoctoral researcher at the Diedrichsen's group since both were at the Institute of Cognitive Neuroscience, University College London in UK, and now a Researcher at the CiNet, NICT, Japan. Through a series of careful behavioural analyses, the researchers could show that participants encoded the sequences in terms of a three-level hierarchy; (1) individual finger presses, (2) chunks consisting of two or three finger presses, and (3) entire sequences consisting of four chunks. They could then characterize the fMRI activity patterns with respect to these hierarchies using machine learning techniques. As expected, the patterns in primary motor cortex, the area that controls finger movements, seemed to only depend on each individual finger moved, independent of it positioning in the sequence. Activity in higher-order motor areas, such as premotor and parietal cortices, clearly could be shown to encode the sequential context at the level of chunks or entire sequence. Thus, in contrast to primary motor cortex, these areas ""know"" what was played before and what comes after the ongoing finger press. For the first time the study now allowed insights into the organization of these higher-order representations. Surprisingly, different levels of sequence information overlapped greatly. An unsupervised clustering approach further subdivided these areas into distinct clusters, each had a different mixing ratio of the representations, just like how one's iPhone storage is used. These results uncovered the first detailed map of cortical sequence representation in the human brain. Study's impact One common assumption in the cognitive neuroscience has been that each level in the functional hierarchy would mirror the anatomical hierarchy, from the higher, association cortices (e.g., premotor or parietal cortices) down to the primary sensorimotor cortices. The mysterious coexistence of a clear anatomical separation (i.e., individual finger vs. other representations) and an overlap (i.e., chunk and sequence representations) sheds new light on the classical question of the correspondence between functional and anatomical hierarchies. ""It can be said the brain represents motor sequences in partly hierarchical, yet partly flat ways."" ""Although its functional role is still unclear, the anatomical overlap between chunk and sequence representations may suggest these representations in upper movement hierarchy may influence with each other to support flexible sequence production. This needs to be tested in the future study,"" Yokoi concluded. Future prospects The study also suggests possible loci from which we can record brain signal to control neural prosthetics to make fluent movement sequences in potential BCI applications. The researchers also hope that it could also contribute in developing a new decoding algorithm that effectively combines the information in different hierarchies to reproduce movements. The study was conducted under an international collaboration between NICT (Japan), UCL (UK), and Western University (Canada). "
Science Daily,Patients in the US and Canada Are Likely to Receive Opioids After Surgery,Mind & Brain,2019-09-04,-,https://www.sciencedaily.com/releases/2019/09/190904165221.htm,"   To compare international opioid prescribing rates after surgery, researchers analyzed data on four frequently performed procedures: surgery to remove the appendix, surgery to remove the gallbladder, a minimally invasive procedure to treat a torn meniscus cartilage in the knee and a procedure to remove a breast lump. Within seven days of discharge, about 75 percent of the patients in the United States and Canada filled an opioid prescription, compared to just 11 percent of the patients in Sweden. By the one-month mark, nearly half of U.S patients had received high-dose opioid prescriptions (i.e., prescriptions totaling more than 200 MME) -- nearly double the rate in Canada (25 percent) and nine times higher than the rate in Sweden (5 percent). ""Our findings reveal stark differences in prescribing practices across the three countries and suggest real opportunities to encourage more judicious use of opioids before and after surgery for patients in the United States and Canada,"" said the study's corresponding author Mark D. Neuman, MD, an associate professor of Anesthesiology and Critical Care and Chair of the Penn Medicine Opioid Task Force. ""While innovative strategies, like enhanced recovery protocols, have helped to reduce the number of prescribed opioids, it's clear that we need to continue to identify ways to improve prescribing practices in the United States and Canada."" Opioids, such as codeine, tramadol and morphine, are routinely prescribed for postoperative pain management in many countries. However, recent research suggests that overprescribing opioid medications for short-term pain may be widespread in the United States. The excessive prescribing can increase the risk of drug diversion, new long-term opioid use and the development of opioid use disorder. In the last decade, opioid overdose deaths have significantly increased in countries across the world, including the United States and Canada -- which have the highest opioid use per capita in the world. While the use of opioids varies in countries worldwide, there has been little research -- until now -- that characterizes the international disparities in opioid use for specific indications, such as pain relief after surgery. In their analysis, researchers examined data from more than 220,000 cases -- ranging from 2013 to 2016 -- to identify differences in the percentage of opioid prescriptions filled within seven and 30 days of the procedures, as well as the quantity and types of opioids dispensed. They specifically sought patients who shared similar characteristics, including age and medical history, and who had not received an opioid in the 90 days prior to the surgery. Researchers found that at least 65 percent of patients in the United States and Canada filled an opioid prescription in the first seven days after each procedure. In Sweden, the prescribing rate didn't exceed 20 percent for any of the procedures. Meanwhile, the average dosage of the initial prescription in the United States was 247 MME -much higher than the dosage dispensed in Sweden (197) and Canada (169). In addition to the disparities in prescribing rate and dosage, researchers also identified a significant variation in the types of opioid medication prescribed. For example, codeine and tramadol accounted for 58 percent of the postoperative prescriptions dispensed in Canada and 45 percent of the prescriptions in Sweden, but just 7 percent of prescriptions in the United States. In the United States, hydrocodone and oxycodone were the most commonly dispensed opioid medications. ""Our findings point to systematic differences in practitioners' approaches to opioid prescribing, public attitudes regarding the role of opioids in treating pain and broader structural factors related to drug marketing and regulation,"" said Dr. Karim Ladha, a clinician-scientist at the Li Ka Shing Knowledge Institute of St. Michael's Hospital and co-author of the study. The work was supported, in part, by a grant from the National Institutes of Health (1-R01-DA042299) and ICES. "
