Source,Heading,Category,Date,Time,URL,Text
ACM,ORNL-VA Collaboration Targets Veteran Suicide Epidemic,ACM,2019-08-29,-,https://www.olcf.ornl.gov/2019/08/29/ornl-va-collaboration-targets-veteran-suicide-epidemic/,"    ORNL-VA Collaboration Targets Veteran Suicide Epidemic     Oak Ridge National LaboratoryRachel HarkenAugust 29, 2019   The U.S. Department of Energy's Oak Ridge National Laboratory (ORNL) and the Department of Veterans Affairs (VA) have jointly engineered an expanded iteration of the medication possession ratio algorithm, a predictive model for identifying veterans at risk of suicide. The expanded model is 300 times faster than the previous version, enabling it to prescribe more timely interventions for veterans with inconsistent medication usage patterns. Earlier versions only factored in active psychotropic medications, spanning a narrow category of the total veteran population in the Veterans Health Administration database. The ORNL team broadened the algorithm’s drug coverage to include all current medications, past prescriptions, and all 9 million veterans in the database. It also made the model more efficient; it now runs in 15 minutes, versus the earlier version's 75 hours. The VA's Jodie Trafton said, ""The better our models can be, the better we'll get at calling the right people at the right time.""                 "
ACM,An AI First: Voice-Mimicking Software Reportedly Used in a Major Theft,ACM,2019-09-04,-,https://www.washingtonpost.com/technology/2019/09/04/an-artificial-intelligence-first-voice-mimicking-software-reportedly-used-major-theft/,"       An AI First: Voice-Mimicking Software Reportedly Used in a Major Theft     The Washington PostDrew HarwellSeptember 4, 2019   French insurance company Euler Hermes recently revealed that one of its clients was victimized by thieves who used voice-mimicking software to imitate a company executive's speech and dupe one of the employees into sending hundreds of thousands of dollars to a secret account. The managing director of a British energy company, believing he was talking to his boss, followed instructions to wire more than $240,000 to an account in Hungary. While the director found the request ""rather strange,"" he said the voice was so accurate that he had no choice but to comply. Said Andrew Grotto of Stanford University’s Cyber Policy Center, “This is a technology that would have sounded exotic in the extreme 10 years ago, now being well within the range of any lay criminal who's got creativity to spare.”                 "
ACM,A New Alphabet to Write and Read Quantum Messages with Very Fast Particles,ACM,2019-09-02,-,https://medienportal.univie.ac.at/presse/aktuelle-pressemeldungen/detailansicht/artikel/a-new-alphabet-to-write-and-read-quantum-messages-with-very-fast-particles/,"    A New Alphabet to Write and Read Quantum Messages with Very Fast Particles     University of Vienna (Austria)September 2, 2019   Researchers at the University of Vienna in Austria and the Austrian Academy of Sciences have developed a new method to write and read quantum messages that guarantees reliable decoding of the messages. The method provides a new definition of the spin of quantum particles that move very fast, modifying the way messages are written and read. The technique relies on a ""translation"" of the way the message would be written and read between the standard alphabet—used when the electron is at rest—and the new alphabet, which is used when the electron travels very fast. Said University of Vienna researcher Flaminia Giacomini, ""These results are indicative that this translation procedure could open up to new applications in relativistic quantum information.""                 "
ACM,"Sally Floyd, Who Helped Things Run Smoothly Online, Dies at 69",ACM,2019-09-04,-,https://www.nytimes.com/2019/09/04/science/sally-floyd-dead.html,"       Sally Floyd, Who Helped Things Run Smoothly Online, Dies at 69     The New York TimesKatie HafnerSeptember 4, 2019   Computer scientist Sally Floyd, whose pioneering work on controlling congestion on the Internet in the 1980s remains essential to Internet stability, has died at age 69. Floyd co-invented the Random Early Detection (RED) algorithm, which helps network traffic flow smoothly during periods of overload. UC Berkeley's Vern Paxon said, ""With RED, a router would generate a signal saying, 'I've got enough backlog that I'm going to tell senders I'm backed up.'"" This meant bottlenecks could be completely avoided by having routers discard the occasional data packet sooner. Said Harvard University’s Eddie Kohler, a longtime colleague of Floyd’s, “Before Sally, the working of network traffic mechanisms wasn’t completely understood, and as the Internet expanded through the 1980s and began carrying much more traffic, that lack of understanding had real consequences.”               *May Require Paid Registration  "
ACM,British Farm Moo-ves into New Tech with 5G Collars on Cows,ACM,2019-09-04,-,https://abcnews.go.com/Technology/wireStory/british-farm-moo-ves-tech-5g-collars-cows-65376692,"       British Farm Moo-ves into New Tech with 5G Collars on Cows     ABC NewsJames BrooksSeptember 4, 2019   Researchers at the Agricultural Engineering Precision Innovation Center in the U.K. are testing next-generation mobile technology aimed at helping make dairy farming more efficient. They fit a herd of 180 cows with wireless monitoring collars that work like fitness trackers, recording the bovines' movements and eating habits, and sending the data to the cloud using 5G mobile network signals. An algorithm then analyzes the data, enabling farmers and veterinarians to see information via a smartphone app, increasing their productivity and reducing the manpower needed to keep tabs on the herd. Said the Center's Mark Gough, ""Having the data available to your phones, to mobile devices, just makes it that much more accessible, much quicker.""                 "
ACM,Amazon Tests Tool That Scans Your Hand to Let You Pay at Whole Foods,ACM,2019-09-04,-,https://www.telegraph.co.uk/technology/2019/09/04/amazon-tests-tool-scans-hand-let-pay-whole-foods/,"       Amazon Tests Tool That Scans Your Hand to Let You Pay at Whole Foods     The Telegraph (U.K.)James CookSeptember 4, 2019   Amazon is reportedly testing a hand-scanning payments system to enable shoppers to pay for groceries. Shoppers using the Orville system hold their hands before a camera; the system measures the size and shape of the hands to confirm their identity and allow the purchase to proceed. Amazon reportedly plans to implement the system in U.S. Whole Foods stores in the coming months (the retail giant bought the supermarket chain in 2017).                 "
ACM,Efficient Protection of Sensitive Data,ACM,2019-09-03,-,https://www.mpg.de/13848156/data-security-isolation?c=2249,"       Efficient Protection of Sensitive Data     Max Planck GessellschaftSeptember 3, 2019   Researchers at the Max Planck Institute for Software Systems in Germany have developed a new technology to isolate software components from each other. ERIM allows sensitive data to be protected from hackers when the data is processed by online services. The method has up to five times less computational overhead than the previous best isolation technology, making it more practical for online services to use. The researchers combined the Memory Protection Keys (MPK) hardware feature with instruction rewriting to create an environment in which an attacker is no longer able to get around the ""walls"" between software components. Said the Institute’s Peter Druschel, “Software developers are in a permanent race against time and cyber criminals, but data protection still has to be practical. This sometimes calls for systematic but unconventional approaches, like the one we pursued with ERIM.”                 "
ACM,Intel Unveils World's Fastest Academic Supercomputer,ACM,2019-09-03,-,https://venturebeat.com/2019/09/03/intel-unveils-frontera-the-worlds-fastest-academic-supercomputer/,"    Intel Unveils World's Fastest Academic Supercomputer     VentureBeatKyle WiggersSeptember 3, 2019   Intel and Dell EMC this week formally unveiled an academic supercomputer that can achieve peak performance of 38.7 quadrillion floating point operations per second (petaflops), making it the world's fastest computer designed for academic workloads such as modeling, simulation, big data, and machine learning. Earlier this year, the supercomputer Frontera, which was deployed in June, ranked fifth on the Top500 list with 23.5 petaflops on the LINPACK benchmark, which measures the most powerful non-distributed computer systems. Frontera relies on hundreds of 28-core 2nd Gen Xeon Scalable (Cascade Lake) processors slotted into Dell EMC PowerEdge servers, alongside Nvidia nodes for single-precision computing. Said Intel's Trish Damkroger, ""The Frontera system will provide researchers computational and artificial intelligence capabilities that have not existed before for academic research.""                 "
ACM,System Ingests AT&T Network Logs to Reveal Root Cause of Errors,ACM,2019-08-29,-,https://spectrum.ieee.org/tech-talk/telecom/wireless/algorithm-ingests-att-network-error-logs-to-reveal-root-cause-of-latent-events,"       System Ingests AT&T Network Logs to Reveal Root Cause of Errors     IEEE SpectrumPayal DharAugust 29, 2019   Researchers at the University of Illinois at Urbana Champaign (UIUC) have developed a set of algorithms that can group the raw error data of commercial networks into events described by important keywords. When an error occurs in these networks, it can be difficult for providers to find the root cause because the error message may be generated in a different spot within a network than where the error actually occurred. The team analyzed error logs related to millions of messages exchanged through AT&T's network, focusing on latency errors. The researchers were not identifying the cause of the errors, but simply separating the messages into groups, each consisting of messages created by a single event. Said UIUC's Siddhartha Satpathi, ""This grouping of messages make the message log human interpretable, and can help an engineer decipher the root cause of the error.""                 "
ACM,Algorithm Identifies Optimal Pairs for Composing Metal-Organic Frameworks,ACM,2019-08-30,-,https://www.kaist.ac.kr/_prog/_board/?code=ed_news&mode=V&no=101861&upr_ntt_no=101861&site_dvs_cd=en&menu_dvs_cd=0601,"    Algorithm Identifies Optimal Pairs for Composing Metal-Organic Frameworks     Korea Advanced Institute of Science and TechnologyAugust 30, 2019   Researchers at the Korea Advanced Institute of Science and Technology (KAIST) in South Korea utilized the results of an algorithmic study to develop an algorithmic technique for identifying metal-organic frameworks (MOFs) that can be combined with other materials to generate optimal synergetic structures. The researchers found the metal node of one MOF can coordinately bond with the linker of a different MOF, and the precisely matched atomic- and molecular-interface configurations can improve the probability of MOF@MOF synthesis. The team screened thousands of MOFs to spot optimal MOF pairs that seamlessly link to each other by exploiting this phenomenon.                 "
