Source,Heading,Category,Date,Time,URL,Text
Science Daily,Teens Who Don't Date Are Less Depressed and Have Better Social Skills,Mind & Brain,2019-09-06,-,https://www.sciencedaily.com/releases/2019/09/190906134007.htm,"   Yet new research from the University of Georgia has found that not dating can be an equally beneficial choice for teens. And in some ways, these teens fared even better. The study, published online in The Journal of School Health, found that adolescents who were not in romantic relationships during middle and high school had good social skills and low depression, and fared better or equal to peers who dated. ""The majority of teens have had some type of romantic experience by 15 to 17 years of age, or middle adolescence,"" said Brooke Douglas, a doctoral student in health promotion at UGA's College of Public Health and the study's lead author. ""This high frequency has led some researchers to suggest that dating during teenage years is a normative behavior. That is, adolescents who have a romantic relationship are therefore considered 'on time' in their psychological development."" If dating was considered normal and essential for a teen's individual development and well-being, Douglas began to wonder what this suggested about adolescents who chose not to date. ""Does this mean that teens that don't date are maladjusted in some way? That they are social misfits? Few studies had examined the characteristics of youth who do not date during the teenage years, and we decided we wanted to learn more,"" she said. To do this, Douglas and study co-author Pamela Orpinas examined whether 10th grade students who reported no or very infrequent dating over a seven-year period differed on emotional and social skills from their more frequently dating peers. They analyzed data collected during a 2013 study led by Orpinas, which followed a cohort of adolescents from Northeast Georgia from sixth through 12th grade. Each spring, students indicated whether they had dated, and reported on a number of social and emotional factors, including positive relationships with friends, at home, and at school, symptoms of depression, and suicidal thoughts. Their teachers completed questionnaires rating each student's behavior in areas that included social skills, leadership skills and levels of depression. Non-dating students had similar or better interpersonal skills than their more frequently dating peers. While the scores of self-reported positive relationships with friends, at home, and at school did not differ between dating and non-dating peers, teachers rated the non-dating students significantly higher for social skills and leadership skills than their dating peers. Students who didn't date were also less likely to be depressed. Teachers' scores on the depression scale were significantly lower for the group that reported no dating. Additionally, the proportion of students who self-reported being sad or hopeless was significantly lower within this group as well. ""In summary, we found that non-dating students are doing well and are simply following a different and healthy developmental trajectory than their dating peers,"" said Orpinas, a professor of health promotion and behavior. ""While the study refutes the notion of non-daters as social misfits, it also calls for health promotion interventions at schools and elsewhere to include non-dating as an option for normal, healthy development,"" said Douglas. ""As public health professionals, we can do a better job of affirming that adolescents do have the individual freedom to choose whether they want to date or not, and that either option is acceptable and healthy,"" she said. "
Science Daily,How Do We Get So Many Different Types of Neurons in Our Brain?,Mind & Brain,2019-09-06,-,https://www.sciencedaily.com/releases/2019/09/190906104058.htm,"   Neurons are cells inside the brain and nervous system that are responsible for everything we do, think or feel. They use electrical impulses and chemical signals to send information between different areas of the brain, and between the brain and the rest of the nervous system, to tell our body what to do. Humans have approximately 86 billion neurons in the brain that direct us to do things like lift an arm or remember a name. Yet only a few thousand genes are responsible for creating those neurons. All cells in the human nervous system have the same genetic information. But ultimately, genes are turned ""on"" or ""off"" like a light switch to give neurons specific features and roles. Understanding the mechanism of how a gene is or is not turned on -- the process known as gene expression -- could help explain how so many neurons are developed in humans and other mammals. ""Studies like this are showing how by unique combinations of specific genes, you can make different specific neurons,"" said Adam D. Norris, co-author of the new study and Floyd B. James Assistant Professor in the Department of Biological Sciences at SMU. ""So down the road, this could help us explain: No. 1, how did our brain get this complex? And No. 2, how can we imitate nature and make whatever type of neurons we might be interested in following these rules?"" Scientists already have part of the gene expression puzzle figured out, as previous studies have shown that proteins called transcription factors play a key role in helping to turn specific genes on or off by binding to nearby DNA. It is also known that a process called RNA splicing, which is controlled by RNA binding proteins, can add an additional layer of regulation to that neuron. Once a gene is turned on, different versions of the RNA molecule can be created by RNA splicing. But before the SMU study was done, which was published in the journal eLife, it was not exactly clear what the logistics of creating that diversity was. ""Before this, scientists had mostly been focused on transcription factors, which is layer No. 1 of gene expression. That's the layer that usually gets focused on as generating specific neuron types,"" Norris said. ""We're adding that second layer and showing that [transcription factors and RNA binding proteins] have to be coordinated properly. And Norris noted, ""this was the first time where coordination of gene expression has been identified in a single neuron."" Using a combination of old school and cutting-edge genetics techniques, researchers looked at how the RNA of a gene called sad-1, also found in humans, was spliced in individual neurons of the worm Caenorhabditis elegans. They found that sad-1 was turned on in all neurons, but sad-1 underwent different splicing patterns in different neuron types. And while transcription factors were not shown to be directly participating in the RNA splicing for the sad-1 gene, they were activating genes that code for RNA binding proteins differently between different types of neurons. It is these RNA binding proteins that control RNA splicing. ""Once that gene was turned on, these factors came in and subtly changed the content of that gene,"" Norris said. As a result, sad-1 was spliced according to neuron-specific patterns. They also found that the coordinated regulation had different details in different neurons. ""Picture two different neurons wanting to reach the same goal. You can imagine they either go through the exact same path to get there or they take divergent paths. In this study, we're showing that the answer so far is divergent paths,"" said Norris. ""Even in a single neuron, there are multiple different layers of gene expression that together make that neuron the unique neuron that it is."" Norris used worm neurons because ""unlike in humans, we know where every worm neuron is and what it should be up to. Therefore, we can very confidently know which genes are responsible for which neural process. ""The very specific details from this study will not apply to humans. But hopefully the principles involved will,"" Norris explained. ""From the last few decades of work in the worm nervous system, specific genes found to have a specific effect on the worm's behavior were later shown to be responsible for the same types of things in human nerves."" "
Science Daily,How Our Brain Filters Sounds,Mind & Brain,2019-09-06,-,https://www.sciencedaily.com/releases/2019/09/190906092755.htm,"   Our sound environment is extremely dense, which is why the brain has to adapt and implement filtering mechanisms that allow it to hold its attention on the most important elements and save energy. When two identical sounds are repeated quickly, one of these filters -- called auditory sensory gating -- drastically reduces the attention that the brain directs to the second sound it hears. In people with schizophrenia, this ability to reduce the brain's response to identical sounds does not function properly. The brain, it seems, is constantly assailed by a multitude of auditory stimuli, which disrupt its attentional capacity. But the question is: Why? Neuroscientists from the University of Geneva (UNIGE), Switzerland, have been investigating the mechanism that lies behind this auditory sensory gating, which was previously unknown. Their results, published in the journal eNeuro, show that the filtering begins at the very beginning of the auditory stimuli processing, i. e. in the brainstem. This finding runs counter to earlier hypotheses, which held that it was a function of the frontal cortex control, which is heavily impacted in schizophrenics. One of the main characteristics of schizophrenia, which affects 0.5% of the population, is a difficulty in prioritising and ranking surrounding sounds, which then assail the individual. This is why schizophrenia is diagnosed using a simple test: the P50. ""The aim is to have the patient hear two identical sounds spaced 500 milliseconds apart. We then measure the brain activity in response to these two sounds using an external encephalogram,"" explains Charles Quairiaux, a researcher in the Department of Basic Neurosciences in UNIGE's Faculty of Medicine. ""If brain activity decreases drastically when listening to the second sound, everything is okay. But if it's almost identical, then that's one of the best-known symptoms of schizophrenia."" Although widely used to perform such diagnostics, the functioning of this filtering mechanism -- called auditory sensory gating -- is still a mystery. Most hypotheses held that this brain property is provided by a frontal cortex control, located at the front of the brain. ""This area of control is badly affected in people suffering from schizophrenia, and it's situated at the end of the brain's sound processing pathway,"" explains Dr Quairiaux. The failure is situated at the base of sound processing In order to test this hypothesis, the Geneva-based neuroscientists placed external electroencephalographic electrodes on mice, which were then subjected to the P50 test, varying the intervals between the two sounds from 125 milliseconds to 2 seconds. The results proved to be exactly the same as those observed in humans: there was a clear decrease in brain activity when listening to the second sound. The scientists then placed internal electrodes in the cortical and subcortical auditory regions of the brain, from the brainstem to the frontal cortex -- the pathway for processing sounds. The mice were given the P50 test a second time and, contrary to the initial hypothesis formulated by the scientists, the researchers observed that the drop in attention given to the second sound had already occurred at the brainstem and not only at the cortical level, with a 60% decrease in brain activity. ""This discovery means we're going to have to reconsider our understanding of the mechanism, because it demonstrates that the filter effect begins at the very moment when the brain perceives the sound!"" points out Dr Quairiaux. And where does this leave people suffering from schizophrenia? ""We're currently carrying out the same study on mice with 22q11 deletion syndrome, a mutation that often leads to schizophrenia in humans, so we can see if the lack of a filter is situated in the brainstem, taking account of the new results we obtained,"" continues the researcher. And that does indeed seem to be the case! The first tests on ""schizophrenic"" mice revealed the total absence of a filter for the second sound at the brain stem. The source of one of the most common symptoms of schizophrenia is about to be discovered. "
Science Daily,Bad to the Bone or Just Bad Behavior?,Mind & Brain,2019-09-06,-,https://www.sciencedaily.com/releases/2019/09/190906092749.htm,"   A new study out of Columbia University suggests that the way we perceive others' bad behavior -- as either biological and innate or potentially changeable -- impacts our willingness to cut them some slack. The study, published in the Journal of Experimental Psychology: General, found that adults are less willing to be charitable toward ""bad"" individuals whose moral characteristics are attributed to an innate biological source. Conversely, adults are more apt to be generous toward individuals when led to focus on other explanations for moral ""badness"" that suggest potential for change. Unlike adults, children did not appear to distinguish between characters whose moral characteristics were described in different ways. The findings may have implications for how we perceive individuals in society, such as those imprisoned for crimes. ""If people want to take something away from this study and apply it to their own lives, it is to be mindful of how they talk about others and their transgressions,"" said Larisa Heiphetz, an assistant professor of psychology and the study's principal investigator. ""People often encounter moral transgressions, whether in others' behaviors or their own. This study reveals that the way we treat those individuals can be strongly influenced by the way others describe their transgressions."" Heiphetz's research also revealed that a person's ""goodness"" was seen by both age groups as more of a biological, innate trait than ""badness."" Both children and adults were more likely to say that goodness, rather than badness, was something with which people are born and a fundamental, unchanging part of who they are. The study, funded by Columbia University, the Indiana University Lilly School of Philanthropy and the John Templeton Foundation, is one in a growing area of research focused on psychological essentialism -- how we think about people's characteristics in essentialist terms (e.g., innate, immutable and due to biological factors) or non-essentialist terms (socially learned, changeable). Prior work has shown that people readily attribute many human characteristics to innate, unchanging factors. To learn how people perceive moral goodness and moral badness, Heiphetz and a group of Columbia students asked children and adults what they thought about a variety of morally good and morally bad characteristics. They found that both groups perceived ""goodness"" as a more central, unchanging feature of who someone is than badness, which was more likely to be perceived as something that can improve over time. That led Heiphetz to wonder if there were any consequences associated with this perception, so she gave children and adults material resources, including stickers and entries to a lottery, and told them about pairs of fictional people that had the same ""bad"" moral characteristics, but for different reasons: One was described in an essentialist way -- born bad -- and the other in a non-essentialist way -- bad as a result of behavior they learned from other people in their lives. When study participants were asked to share their possessions with the characters, the children shared equally but adults shared more resources with the character described as bad due to learned behavior, with the potential to change. When study participants were then told that neither of the fictional characters -- whether born bad or having learned the behavior -- would ever change for the better, adults still shared more resources with the character who had been described in the non-essentialist way, as having learned the behavior. Words, as this study shows, have impact. "
Science Daily,"More Learning in 'Active Learning' Classrooms, but Students Don't Know It",Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905171810.htm,"   And a new Harvard study suggests it may be important to let students know it. The study, published September 4 in the Proceedings of the National Academy of Sciences, shows that, though students felt like they learned more through traditional lectures, they actually learned more when taking part in active learning classrooms. The lead author Louis Deslauriers, Director of Science Teaching and Learning and senior Physics preceptor, knew that students would learn more from active learning. He published a key study in Science in 2011 that showed just that. But many students and faculty remained hesitant to switch to active learning. ""Often, students seemed genuinely to prefer smooth-as-silk traditional lectures,"" Deslauriers said. ""We wanted to take them at their word. Perhaps they actually felt like they learned more from lectures than they did from active learning."" In addition to Deslauriers, the study is authored by Director of Science Education and Lecturer on Physics Logan McCarty, senior preceptor in Applied Physics Kelly Miller, preceptor in Physics Greg Kestin, and Kristina Callaghan, now a lecturer in Physics at the University of California, Merced. The question of whether students' perceptions of their learning matches with their actual learning is particularly important, Deslauriers said, because though students eventually see the value of active learning, it can initially feel frustrating. ""Deep learning is hard work. The effort involved in active learning can be misinterpreted as a sign of poor learning,"" he said. ""On the other hand, a superstar lecturer can explain things in such a way as to make students feel like they are learning more than they actually are."" To understand that dichotomy, Deslauriers and his co-authors designed an experiment that would expose students in an introductory physics class to both traditional lectures and active learning. For the first 11 weeks of the 15-week class, students were taught using standard methods by an experienced instructor. In the 12th week, though, things changed -- half the class was randomly assigned to a classroom that used active learning, while the other half attended highly polished lectures. In a subsequent class, the two groups were reversed. Notably, both groups used identical class content and only active engagement with the material was toggled on and off. Following each class, students were surveyed on how much they agreed or disagreed with statements like ""I feel like I learned a lot from this lecture"" and ""I wish all my physics courses were taught this way."" Students were also tested on how much they learned in the class with 12 multiple choice questions. When the results were tallied, the authors found that students felt like they learned more from the lectures, but in fact scored higher on tests following the active learning sessions. ""Actual learning and feeling of learning were strongly anticorrelated,"" Deslauriers said, ""as shown through the robust statistical analysis by co-author Kelly Miller, who is an expert in educational statistics and active learning."" But those results, the study authors warned, shouldn't be interpreted as suggesting students dislike active learning. In fact many studies have shown students quickly warm to the idea, once they begin to see the results. ""In all the courses at Harvard that we've transformed to active learning,"" Deslauriers said, ""the overall course evaluations went up."" ""It can be tempting to engage the class simply by folding lectures into a compelling 'story,' especially when that's what students seem to like,"" said Kestin, a co-author of the study, who is a physicist and a video producer with NOVA | PBS. ""I show my students the data from this study on the first day of class to help them appreciate the importance of their own involvement in active learning."" McCarty, who oversees curricular efforts across the sciences, hopes this study will encourage more faculty colleagues to use active learning in their courses. ""We want to make sure that other instructors are thinking hard about the way they're teaching,"" he said. ""In our classes, we start each topic by asking students to gather in small groups to solve some problems. While they work, we walk around the room to observe them and answer questions. Then we come together and give a short lecture targeted specifically at the misconceptions and struggles we saw during the problem-solving activity. So far we've transformed over a dozen classes to use this kind of active learning approach. It's extremely efficient -- we can cover just as much material as we would using lectures."" A pioneer in work on active learning, Professor of Physics Eric Mazur hailed the study as debunking long-held beliefs about how students learn. ""This work unambiguously debunks the illusion of learning from lectures,"" he said. ""It also explains why instructors and students cling to the belief that listening to lectures constitutes learning. I recommend every lecturer reads this article."" The work also earned accolades from Dean of Science Christopher Stubbs, Professor of Physics and of Astronomy, who was an early convert to this style of active learning. ""When I first switched to teaching using active learning, some students resisted that change,"" he said. ""This research confirms that faculty should persist and encourage active learning. Active engagement in every classroom, led by our incredible science faculty, should be the hallmark of residential undergraduate education at Harvard."" Ultimately, Deslauriers said, the study shows that it's important to ensure that both instructors and students aren't fooled into thinking that lectures -- even well-presented ones -- are the best learning option. ""A great lecture can get students to feel like they are learning a lot,"" he said. ""Students might give fabulous evaluations to an amazing lecturer based on this feeling of learning, even though their actual learning isn't optimal. This could help to explain why study after study shows that student evaluations seem to be completely uncorrelated with actual learning."" This research was supported with funding from the Harvard FAS Division of Science. "
Science Daily,High Blood Pressure Treatment May Slow Cognitive Decline,Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905161414.htm,"   The findings are important because high blood pressure and cognitive decline are two of the most common conditions associated with aging, and more people are living longer worldwide. According to the American Heart Association's 2017 Hypertension Guidelines, high blood pressure is a global health threat, affecting approximately 80 million U.S. adults and one billion people globally. Moreover, the relationship between brain health and high blood pressure is a growing interest as researchers examine how elevated blood pressure affects the brain's blood vessels, which in turn, may impact memory, language and thinking skills. In this observational study, researchers from Columbia University analyzed data collected on nearly 11,000 adults from the China Health and Retirement Longitudinal Study (CHARLS) between 2011-2015, to assess how high blood pressure and its treatment may influence cognitive decline. High blood pressure was defined as having a systolic blood pressure of 140 mmHg or higher and a diastolic blood pressure of 90 mmHg or higher, and/or taking antihypertensive medications. (Note: The American Heart Association guidelines define high blood pressure as 130 mmHg or higher or a diastolic reading of 80 mmHg or higher.) Researchers in China interviewed study participants at home about their high blood pressure treatment, education level and noted if they lived in a rural or urban environment. They were also asked to perform cognitive tests, such as immediately recalling words as part of a memory quiz. Among the study's findings: Overall cognition scores declined over the four-year study; Participants ages 55 and older who had high blood pressure showed a more rapid rate of cognitive decline compared with participants who were being treated for high blood pressure and those who did not have high blood pressure; and The rate of cognitive decline was similar between those receiving high blood pressure treatment and those who did not have high blood pressure. The study did not evaluate why or how high blood pressure treatments may have contributed to slower cognitive decline or if some treatments were more effective than others. ""We think efforts should be made to expand high blood pressure screenings, especially for at-risk populations, because so many people are not aware that they have high blood pressure that should be treated,"" said presenting study author Shumin Rui, a biostatistician at the Mailman School of Public Health, Columbia University in New York. ""This study focused on middle-aged and older adults in China, however, we believe our results could apply to populations elsewhere as well. We need to better understand how high blood pressure treatments may protect against cognitive decline and look at how high blood pressure and cognitive decline are occurring together."" "
Science Daily,"MouseLight Project Maps 1,000 Neurons (and Counting) in the Mouse Brain",Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905111640.htm,"   Researchers at the Howard Hughes Medical Institute's Janelia Research Campus have now carefully unraveled a tangle of more than 1,000 neurons, tracing each cell's branching route across the brain to pinpoint where it goes and to which cells it connects. If laid end-to-end, the neurons would stretch more than 80 meters, roughly the length of two school buses, the team reports September 5, 2019, in the journal Cell. When Jayaram Chandrashekar and his colleagues began their neural cartography effort two years ago, neuroscientists had a general idea about which areas of the mammalian brain talked to one other. But what the messaging infrastructure actually looked like was largely a mystery. A fleshed-out picture of that circuitry could help scientists better understand how the brain is wired and how messages travel through it. In October 2017, the neuron-tracing project team, called MouseLight, released data for the first 300 neurons. Now, they've vastly expanded the data set, adding over 700 more to the collection. ""It's by far the largest digital collection of such neurons,"" says Chandrashekar. Over time, the team has streamlined their neuron-tracing process. First, the team injects a virus into mouse brains that makes a handful of neurons glow. Then, they use a light microscope to capture high-resolution images of the illuminated neurons. A computer program stitches together the 20,000 resulting images to make a three-dimensional map of the brain. ""It's like putting together 20,000 Lego blocks,"" Chandrashekar says. Algorithms and software developed in collaboration with Janelia's Scientific Computing group then help scientists follow the intertwined paths of individual neurons. Currently, it takes about one day to trace a single neuron, but a few years ago, it took a week or two. The preliminary data are revealing new clues about how the mouse brain is wired. In some regions, neurons cluster into discrete categories. In other regions, neurons can't be easily delineated into specific types. What that means for the way messages travel around the brain isn't yet clear, Chandrashekar says, but it's a target for future research. Still, much of the mouse brain, which contains about 70 million neurons, remains uncharted wilderness. For even a fuzzy view of the whole brain's wiring scheme to emerge -- the equivalent of a tourist map that captures major landmarks -- you'd need to trace about 100,000 neurons, estimates Janelia Group Leader Karel Svoboda. So far, MouseLight has focused on reconstructing neurons in a few areas of the brain that Janelia scientists are studying: the motor cortex, the subiculum, the hypothalamus, and the thalamus. For example, Svoboda has used MouseLight data to identify distinct motor control pathways in mice. The project is still growing, though. The MouseLight team has shared their ever-expanding data set online, and Chandrashekar hopes that other scientists will join their neuron-tracing efforts. "
Science Daily,Protein Tangles Linked With Dementia Seen in Patients After Single Head Injury,Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905103013.htm,"   This is the finding of a new study led by scientists from Imperial College London, published in the journal Science Translational Medicine. In the early-stage study, researchers studied 21 patients who had suffered a moderate to severe head injury at least 18 years earlier (mostly from traffic accidents), as well as 11 healthy individuals who had not experienced a head injury. The research, from scientists at Imperial's Dementia Research Institute as well as the University of Glasgow, showed some of these patients had clumps of protein in their brain called tau tangles. The team, who recruited patients from the Institute of Health and Wellbeing at the University of Glasgow and from Imperial College Healthcare NHS Trust, say the research may accelerate the development of treatments that breakdown tau tangles, by enabling medics to monitor the amount of the protein. Tau normally helps provide structural support to nerve cells in the brain - acting as a type of scaffolding, but when brain cells become damaged - for instance during a head injury, the protein may form clumps, or tangles. Tau tangles are found in Alzheimer's disease and other forms of dementia, and associated with progressive nerve damage. Scientists have known for some time that repeated head injury - such as those sustained in sports such as boxing, rugby and American Football - can lead to neurodegeneration and dementia in later life - with particularly strong links to a type of brain condition called chronic traumatic encephalopathy. However, this is the first time scientists have seen the protein tangles in living patients who have suffered a single, severe head injury, explains Dr Nikos Gorgoraptis, author of the paper from Imperial's Department of Brain Sciences. ""Scientists increasingly realise that head injuries have a lasting legacy in the brain - and can continue to cause damage decades after the initial injury. However, up until now most of the research has focussed on the people who have sustained multiple head injuries, such as boxers and American Football players. This is the first time we have seen in these protein tangles in patients who have sustained a single head injury."" Dr Gorgoraptis adds that although these tangles have been detected in the brains of patients in post-mortem examination - where findings suggest around one in three patients with a single head injury develop protein tangles - they have not before been seen in the brains of living patients. The study used a type of brain scan, called a PET scan, combined with a substance that binds to tau protein, called flortaucipir, to study the amount of tau protein in the brains of head injury patients. The results revealed that, collectively, patients with head injury were more likely to have tau tangles. The paper also showed that patients with tau tangles had higher levels of nerve damage, particular in the white matter of the brain. None of the healthy individuals had tau tangles. Interestingly, the results revealed patients with higher levels of tau tangles did not necessarily have any reduction in brain function, such as memory problems, compared to patients with fewer tangles. However, Dr Gorgoraptis adds these tangles can develop years before a person starts to develop symptoms such as memory loss. He explained there are still many questions to answer about the tau tangles and brain damage. ""This research adds a further piece in the puzzle of head injury and the risk of neurodegeneration. Not all patients with head injury develop these protein tangles, and some patients can have them for many years without developing symptoms. While we know tau tangles are associated with Alzheimer's and other forms of dementia, we are only beginning to understand how brain trauma might lead to their formation. What is exciting about this study is this is the first step towards a scan that can give a clear indication of how much tau is in the brain, and where it is located. As treatments develop over the coming years that might target tau tangles, these scans will help doctors select the patients who may benefit and monitor the effectiveness of these treatments.""  The research was funded by the Medical Research Council and the NIHR Imperial Biomedical Research Centre "
Science Daily,Discovery of Neuronal Ensemble Activities That Is Orchestrated to Represent One Memory,Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905094052.htm,"   Japanese research group supervised by Dr Noriaki Ohkawa (Lecturer) and Professor Kaoru Inokuchi of University of Toyama succeeded to establish a system to investigate characteristic activity of cell ensemble acquiring memory and visualized ways for representation and consolidation of memory experienced novel episode in brain. We are exposed to many episodic events and then memorize their information through our life. This kind of memory, episodic memory, is processed in several brain regions, and one of the regions is hippocampus. It is authorized that, in the hippocampus, one specific episodic memory is stored within and retrieved from a neuronal ensemble composed of neurons, termed engram cells, that are activated during learning. Indeed, activation or inhibition of engram cell ensemble induces or inhibits memory retrieval, respectively, thus, engram cell ensemble represents the physiological manifestation of a specific memory trace. However, one episodic memory is composed of several components of episode, and each component should be encoded by specific substrate, e.g. engram sub-ensemble. Nevertheless, it had not been clear how activity in these engram cells is assembled to represent the corresponding event because of technical limitations mean that it is difficult to distinguish the population activity of engram cells from that of non-engram cells. To address how one episodic memory is represented and consolidated in engram cell ensemble, it is required to visualize the activity of engram and non-engram cells. Engram cells can be specifically targeted in c-fos-tTA mice because the neural activity associated with memory formation induces c-fos gene expression, which in turn induces activity-dependent tTA expression under the control of the c-fos promoter. In the absence of doxycycline, tTA can bind to the tetracycline responsive element (TRE), enabling downstream expression of the TRE-dependent transgene. When neuron activates, Ca2+ flows into their soma. Thy1-G-CaMP7 mice express a Ca2+ indicator, G-CaMP7, in pyramidal neurons of hippocampal CA1 in the mice. Thus, neuronal activity is transferred into G-CaMP7 fluorescence, called Ca2+ imaging. We developed a technique that combines a head-mounted, miniature fluorescent microscope, with Thy1-G-CaMP7/c-fos-tTA double transgenic mice. The hippocampal CA1 region in double transgenic mice was injected with LV expressing a fluorescent protein, Kikume Green Red (KikGR), under the control of TRE. Using this approach, engram cells can be identified with KikGR, and the Ca2+ signals corresponding to the activity of engram cells and non-engram cells can be tracked during experience of a novel episodic event. The data indicated that population activity of engram cell ensemble exhibited the characteristic trait of highly repetitive activity during novel episodic event. To address component of one memory, next, it was proposed to deconstruct population activity into sub-ensemble groups. Non-negative matrix factorization (NMF) decomposes population activity into a time series of coactivated neuronal ensembles. Each sub-ensemble is composed of the different cells, which are spatially intermingled, to make their synchronous activity even among the group of engram cells associated with a single event. These results suggest that the total information of one event is structured into sub-engram ensembles. In order to measure the activity of engram cells across different memory processing stages, recording of Ca2+ transients from novel experience through post-experience sleep to retrieval was conducted. Around 40% of the total number of sub-ensembles that appeared in a novel experience in engram reactivated during post-experience sleep and then preferentially reappeared in retrieval sessions, while almost none of sub-ensembles in non-engram did not show this feature. Thus, engram sub-ensembles formed during a novel experience and that were reactivated during sleep sessions were mostly reactivated during the retrieval session. By contrast, most non-engram ensembles that were activated during the novel experience were not reactivated in the later sessions. The findings reported in this study demonstrate that engram cells possess synchronous activity, formed by several sub-ensembles in the engram population. Only in engram cells does this synchronous activity survive through post-learning sleep sessions that contribute to the consolidation process. The present work sheds light on the relationship between ensemble activities and coding principles in learning and memory. "
Science Daily,New MRI Technique Can 'See' Molecular Changes in Brain,Mind & Brain,2019-09-05,-,https://www.sciencedaily.com/releases/2019/09/190905094046.htm,"   In a paper published today in Nature Communications, Dr. Aviv Mezer and his team at the Hebrew University of Jerusalem (HUJI)'s Edmond and Lily Safra Center for Brain Sciences successfully transformed an MRI from a diagnostic camera that takes into a device that can record changes in the biological makeup of brain tissue. This is especially important for doctors looking to understand whether a patient is merely getting older or developing a neurodegenerative disease, such as Alzheimer's or Parkinson's. ""Instead of images, our quantitative MRI model provides molecular information about the brain tissue we're studying. This could allow doctors to compare brain scans taken over time from the same patient, and to differentiate between healthy and diseased brain tissue, without resorting to invasive or dangerous procedures, such as brain tissue biopsies,"" explained Mezer. External signs of aging are familiar to us: gray hair, a stooped spine, occasional memory loss. However, how do we know if a patient's brain is aging normally or developing a disease? The answer is found on the biological level. Both normal aging and neurodegenerative diseases create biological ""footprints"" in the brain, changing the lipid and protein content of brain tissue. Whereas current MRI scans provide only pictures of the human brain, this new technique provides biological readouts of brain tissue -- the ability to see what's going on on a molecular level, and to direct a course of treatment accordingly. ""When we take a blood test, it shows us the exact number of white blood cells in our body and whether that number is higher than normal due to illness. MRI scans provide images of the brain but don't show changes in the composition of the human brain, changes that could potentially differentiate normal aging from the beginnings of Alzheimer's or Parkinson's,"" shared PhD student Shir Filo who worked on the study. Looking ahead, Mezer believes that the new MRI technique will also provide a crucial understanding into how our brains age, ""when we scanned young and old patients' brains, we saw that different brain areas ages differently. For example, in some white-matter areas, there is a decrease in brain tissue volume, whereas in the gray-matter, tissue volume remains constant. However, we saw major changes in the molecular makeup of the gray matter in younger versus older subjects."" All this bodes well for patients. Not only will MRI's be able to distinguish molecular signs of normal aging from the early signs of disease. Patients will more likely receive correct diagnoses earlier, speeding up when they begin treatment and maintaining an improved quality of life longer, all via a non-invasive technique. "
