Source,Heading,Category,Date,Time,URL,Text
Science Daily,Suggested Move to Plant-Based Diets Risks Worsening Brain Health Nutrient Deficiency,Mind & Brain,2019-08-29,-,https://www.sciencedaily.com/releases/2019/08/190829184143.htm,"   To make matters worse, the UK government has failed to recommend or monitor dietary levels of this nutrient -- choline -- found predominantly in animal foods, says Dr Emma Derbyshire, of Nutritional Insight, a consultancy specialising in nutrition and biomedical science. Choline is an essential dietary nutrient, but the amount produced by the liver is not enough to meet the requirements of the human body. Choline is critical to brain health, particularly during fetal development. It also influences liver function, with shortfalls linked to irregularities in blood fat metabolism as well as excess free radical cellular damage, writes Dr Derbyshire. The primary sources of dietary choline are found in beef, eggs, dairy products, fish, and chicken, with much lower levels found in nuts, beans, and cruciferous vegetables, such as broccoli. In 1998, recognising the importance of choline, the US Institute of Medicine recommended minimum daily intakes. These range from 425 mg/day for women to 550 mg/day for men, and 450 mg/day and 550 mg/day for pregnant and breastfeeding women, respectively, because of the critical role the nutrient has in fetal development. In 2016, the European Food Safety Authority published similar daily requirements. Yet national dietary surveys in North America, Australia, and Europe show that habitual choline intake, on average, falls short of these recommendations. ""This is....concerning given that current trends appear to be towards meat reduction and plant-based diets,"" says Dr Derbyshire. She commends the first report (EAT-Lancet) to compile a healthy food plan based on promoting environmental sustainability, but suggests that the restricted intakes of whole milk, eggs and animal protein it recommends could affect choline intake. And she is at a loss to understand why choline does not feature in UK dietary guidance or national population monitoring data. ""Given the important physiological roles of choline and authorisation of certain health claims, it is questionable why choline has been overlooked for so long in the UK,"" she writes. ""Choline is presently excluded from UK food composition databases, major dietary surveys, and dietary guidelines,"" she adds. It may be time for the UK government's independent Scientific Advisory Committee on Nutrition to reverse this, she suggests, particularly given the mounting evidence on the importance of choline to human health and growing concerns about the sustainability of the planet's food production. ""More needs to be done to educate healthcare professionals and consumers about the importance of a choline-rich diet, and how to achieve this,"" she writes. ""If choline is not obtained in the levels needed from dietary sources per se then supplementation strategies will be required, especially in relation to key stages of the life cycle, such as pregnancy, when choline intakes are critical to infant development,"" she concludes. "
Science Daily,Delivering Immunotherapy Directly to Brain Tumors,Mind & Brain,2019-08-29,-,https://www.sciencedaily.com/releases/2019/08/190829150145.htm,"   The study, published this week on the peer-reviewed open access journal Nature Communications, demonstrated that a new type of nano-immunotherapy traversed the blood-brain barrier in laboratory mice, inducing a local immune response in brain tissue surrounding the tumors. The tumor cells stopped multiplying, and survival rates increased. For patients with glioblastoma, the most common and also most deadly form of brain cancer, immunotherapies like this could hold the key to longer survival, said Julia Ljubimova, MD, PhD, senior author of the study and professor of Neurosurgery and Biomedical Sciences at Cedars-Sinai. ""This study showed a promising and exciting outcome,"" Ljubimova said. ""Current clinically proven methods of brain cancer immunotherapy do not ensure that therapeutic drugs cross the blood-brain barrier. Although our findings were not made in humans, they bring us closer to developing a treatment that might effectively attack brain tumors with systematic drug administration."" Harnessing the power of the body's own immune system to attack tumors is a concept that has intrigued investigators for decades. Scientists have been studying ways to persuade the immune system to attack tumors in the same way that it attacks, for example, a virus. While promising, this idea presents a few key challenges, especially when it comes to brain tumors. The environment of the brain can be hard to penetrate with drugs or other therapies. The blood-brain barrier, which the body uses to naturally block toxins and other harmful substances in the bloodstream from getting into the brain, can keep out potentially lifesaving treatments. In addition, brain tumors seem to have the effect of suppressing their local immune systems. Tumors accumulate immunological guards such as T regulatory cells (Tregs) and special macrophages, which block the body's anti-cancer immune cells, protecting the tumor from attack, Ljubimova said. In order to allow tumor-killing immune cells to activate, investigators needed to find a way to arrest or deactivate the tumor-protecting Tregs and macrophages. Other immunotherapies have been successful in triggering an immune response in the whole body, which can slow the growth of tumors and extend the life of patients, but this treatment is one of the first of its kind to demonstrate the activation of both whole body and local immune systems around the tumor in laboratory mice. The immunotherapy tested in this study works by delivering checkpoint inhibitors, a type of antibody drug that can arrest and block Tregs and macrophages, so the tumor can't use them to block the incoming tumor-killing immune cells. Those checkpoint inhibitors are attached with a biodegradable polymer to a protein or peptide that enables the drug to traverse the blood-brain barrier. ""The checkpoint inhibitors can then block the Tregs and macrophages, allowing the local immune cells to get activated and do their job-fight the tumor,"" Ljubimova said. With the tumor-shielding cells blocked, immune cells like cytotoxic lymphocytes and microglial cells can then attack and destroy the cancer cells. ""Drug delivery is the major obstacle for the treatment of central nervous system diseases, including brain conditions,"" Ljubimova said. ""The horizon for treatment of brain cancer is getting clearer. We hope that by delivering multifunctional new-generation drugs through the blood-brain barrier, we can explore new therapies for many neurological conditions."" Ljubimova says that further tests are needed before this therapy can be tested in humans. "
Science Daily,New Medication May Be Able to Improve Effects of Psychological Treatment for PTSD,Mind & Brain,2019-08-29,-,https://www.sciencedaily.com/releases/2019/08/190829115420.htm,"   ""We have used a medication that blocks the way the body breaks down its own cannabis-like substances, or 'endocannabinoids'. Our study shows that this class of medications, called FAAH inhibitors, may offer a new way to treat PTSD and perhaps also other stress-related psychiatric conditions. The next important step will be to see if this type of medication works in patients, particularly those with PTSD,"" says Leah Mayo, senior post-doctoral fellow and lead investigator on the study, which was carried out in the laboratory of Professor Markus Heilig at the Center for Social and Affective Neuroscience, CSAN, Linköping University. Post-traumatic stress disorder, PTSD, arises in some -- but not all -- people who have experienced life-threatening events. A person affected by PTSD avoids reminders of the trauma, even when the danger is long gone. Over time, these patients become tense, withdrawn, and experience sleep difficulties. This condition is particularly common among women, where it is often the result of physical or sexual abuse. It is highly debilitating, and current treatment options are limited. PTSD is currently best treated using prolonged exposure therapy, PE. In this treatment, patients are repeatedly exposed to their traumatic memory with the help of a therapist. This ultimately allows patients to acquire new learning: that these memories no longer signal imminent danger. Although clinically useful, effects of PE are limited. Many patients do not benefit, and among those who do, fears frequently return over time. The scientists who carried out the current study examined whether fear extinction learning, the principle behind PE therapy, can be boosted by a medication. The researchers tested a pharmaceutical that affects the endocannabinoid system, which uses the body's own cannabis-like substances to regulate fear and stress-related behaviors. The experimental medication results in increased levels of anandamide, a key endocannabinoid, in regions of the brain that control fear and anxiety. The medication accomplishes this by blocking an enzyme, FAAH (fatty acid amide hydrolase), that normally breaks down anandamide. The FAAH inhibitor tested by the researchers was originally developed for use as a pain killer, but was not effective enough when tested clinically. This early-stage experimental study was randomised, placebo-controlled and double-blind, which means that neither the participants nor the scientists knew who was receiving the active drug (16 people) and who was receiving placebo (29 people). Participants were healthy volunteers. After taking the drug for 10 days, they underwent several psychological and physiological tests. In one of these, participants learned to associate a highly unpleasant sound, that of fingernails scraping across a blackboard, with a specific visual cue -- an image of a red or blue lamp. Once they had learned to respond with fear to the previously innocuous image of the lamp, they were repeatedly re-exposed to it, but now in the absence of the unpleasant sound. This allowed them to unlearn the fear memory. The following day, the scientists measured how well participants remembered this new learning: that the lamp was no longer a threat signal. This process of un-learning fear is the same principle on which PE therapy for PTSD is based. ""We saw that participants who had received the FAAH inhibitor remembered the fear extinction memory much better. This is very exciting,"" say Leah Mayo. ""Numerous promising treatments coming out of basic research on psychiatric disorders have failed when tested in humans. This has created quite a disappointment in the field. This is the first mechanism in a long time where promising results from animal experiments seem to hold up when put to test in people. The next step, of course, is to see whether the treatment works in people with PTSD,"" adds professor Markus Heilig. "
Science Daily,The 'Inflammation' of Opioid Use,Mind & Brain,2019-08-29,-,https://www.sciencedaily.com/releases/2019/08/190829104621.htm,"   Researchers in the lab of James Schwaber at the Daniel Baugh Institute for Functional Genomics and Computational Biology at Thomas Jefferson University are studying how inflammation contributes to drug withdrawal and dependence. Their study was published in Frontiers of Neuroscience on July 3. Opioids can cause inflammation in the brain by inducing immune cells to release inflammatory molecules called cytokines. The main immune cells in the brain are microglia and astrocytes. Inflammatory responses induced by opioids have been observed in the central amygdala, a brain region that has been strongly implicated in opioid dependence because of its role in emotion and motivation. The central amygdala can also be affected by inflammation in other parts of the body, like the gut. In fact, the communication between the gut and the brain can shape a variety of motivated behaviors and emotional states, including those associated with drug dependence and withdrawal. The researchers including first author Sean O'Sullivan in Dr. Schwaber's lab isolated single neurons, microglia, and astrocytes from the central amygdala and studied their genetic profiles in normal, opioid-dependent, and withdrawn rats. They were surprised to find that the profile of astrocytes changed the most, shifting genetic expression to a more activated state. This shift correlated strongly with opioid withdrawal. Furthermore, all three cell types showed a considerable increase in an inflammatory cytokine called TNF alpha in withdrawn animals. In addition, the researchers also assayed different types of bacteria in the gut of rats and found that certain anti-inflammatory bacteria were suppressed in withdrawn animals, shifting the ratio of gut microbiota and causing a phenomenon called dysbiosis, which can cause inflammation in the digestive system. It is unclear how these changes influence opioid withdrawal, but the authors propose that the simultaneous inflammation in the gut and central amygdala may be linked to the negative emotional experience of withdrawal. The findings underscore the highly complex relationship between the gut and the brain, and suggest that inflammation in the gut and brain may exacerbate symptoms associated with withdrawal. Targeting inflammation in these regions may alleviate the negative experience of drug withdrawal, and therefore prevent dependence. "
Science Daily,How to Simulate Softness,Mind & Brain,2019-08-30,-,https://www.sciencedaily.com/releases/2019/08/190830150804.htm,"   The findings provide fundamental insights into designing tactile materials and haptic interfaces that can recreate realistic touch sensations, for applications such as electronic skin, prostheses and medical robotics. Researchers detail their findings in the Aug. 30 issue of Science Advances. ""We provide a formula to recreate a spectrum of softness. In doing so, we are helping close the gap in understanding what it takes to recreate some aspects of touch,"" said Charles Dhong, who co-led the study as a postdoctoral fellow at UC San Diego and is now an assistant professor in biomedical engineering at the University of Delaware. Dhong worked with Darren Lipomi, a professor of nanoengineering at UC San Diego and the study's co-corresponding author. Based on the results from their experiments, the researchers created equations that can calculate how soft or hard a material will feel based on material thickness, Young's modulus (a measure of a material's stiffness), and micropatterned areas. The equations can also do the reverse and calculate, for example, how thick or micropatterned a material needs to be to feel a certain level of softness. ""What's interesting about this is that we've found two new ways to tune the perceived softness of an object -- micropatterning and changing the thickness,"" Dhong said. ""Young's modulus is what scientists typically turn to in terms of what's soft or hard. It is a factor, but now we show that it's only one part of the equation."" Recreating softness The researchers began by examining two parameters engineers use to measure a material's perceived softness: indentation depth (how deep a fingertip presses into a material) and contact area between the fingertip and the material. Normally, these parameters both change simultaneously as a fingertip presses into an object. Touch a piece of soft rubber, for example, and the contact area will increase the deeper a fingertip presses in. Dhong, Lipomi and colleagues were curious how indentation depth and contact area independently affect the perception of softness. To answer this question, they specially engineered materials that decoupled the two parameters and then tested them on human subjects. The researchers created nine different elastomeric slabs, each with its own unique ratio of indentation depth to contact area. The slabs differed in amount of micropatterning on the surface, thickness and Young's modulus. Micropatterning is key to the design. It consists of arrays of raised microscopic pillars dotted on the surface of the slabs. These tiny pillars allow a fingertip to press deeper without changing the contact area. This is similar to pressing against the metal pins of a Pinscreen toy, where arrays of pins slide in and out to make a 3D impression. ""By creating these micropatterned surface structures, we produce discontinuous regions of contact where the finger presses in that are much smaller than the shadow it would cast on the surface,"" Lipomi said. The team tested the slabs on 15 subjects and instructed them to perform two tasks. In the first task, they presented subjects with multiple pairs of slabs and asked them to identify the softer one in each pair. In the second task, the researchers had subjects rank the nine slabs from softest to hardest. Overall, the slabs that subjects perceived as softer were thicker, had little to no micropatterning on the surface, and had a low Young's modulus. Meanwhile slabs that felt harder were thinner, had more micropatterning and a high Young's modulus. Softness: a basic ingredient of touch Experiments also led the researchers to an interesting conclusion: the perception of softness is a basic sensation, not a combination of other sensations. ""This means softness is a primary ingredient of the human sense of touch. It's like how we have RGB for color displays,"" Lipomi said. ""If we can find the other 'pixels of touch,' can we combine them to make any tactile image we want? These are the fundamental things we would like to know going forward."" Paper title: ""Role of Indentation Depth and Contact Area on Human Perception of Softness for Haptic Interfaces."" Co-authors include Rachel Miller, Nicholas Root, Sumit Gupta, Laure V. Kayser, Cody W. Carpenter, Kenneth J. Loh and Vilayanur S. Ramachandran, all at UC San Diego. This work was supported by the National Institutes of Health Director's New Innovator Award (grant 1DP2EB022358) and the Office of Naval Research (grant N00014-18-1-2483). "
Science Daily,Creation of New Brain Cells Plays an Underappreciated Role in Alzheimer's Disease,Mind & Brain,2019-08-30,-,https://www.sciencedaily.com/releases/2019/08/190830112832.htm,"   Aß plaques will continue to be a major focus for Alzheimer's researchers. However, new work by neuroscientists at the University of Chicago looks at another process that plays an underappreciated role in the progression of the disease. In a new study published in the Journal of Neuroscience, Sangram Sisodia, PhD, the Thomas Reynolds Sr. Family Professor of Neurosciences at UChicago, and his colleagues show how in genetic forms of Alzheimer's, a process called neurogenesis, or the creation of new brain cells, can be disrupted by the brain's own immune cells. Some types of early onset, hereditary Alzheimer's are caused by mutations in two genes called presenilin 1 (PS1) and presenilin 2 (PS2). Previous research has shown that when healthy mice are placed into an ""enriched"" environment where they can exercise, play and interact with each other, they have a huge increase in new brain cells being created in the hippocampus, part of the brain that is important for memory. But when mice carrying mutations to PS1 and PS2 are placed in an enriched environment, they don't show the same increase in new brain cells. They also start to show signs of anxiety, a symptom often reported by people with early onset Alzheimer's. This led Sisodia to think that something besides genetics had a role to play. He suspected that the process of neurogenesis in mice both with and without Alzheimer's mutations could also be influenced by other cells that interact with the newly forming brain cells. Focus on the microglia The researchers focused on microglia, a kind of immune cell in the brain that usually repairs synapses, destroys dying cells and clears out excess Aß proteins. When the researchers gave the mice a drug that causes microglial cells to die, neurogenesis returned to normal. The mice with presenilin mutations were then placed into an enriched environment and they were fine; they didn't show any memory deficits or signs of anxiety, and they were creating the normal, expected number of new neurons. ""It's the most astounding result to me,"" Sisodia said. ""Once you wipe out the microglia, all these deficits that you see in these mice with the mutations are completely restored. You get rid of one cell type, and everything is back to normal."" Sisodia thinks the microglia could be overplaying their immune system role in this case. Alzheimer's disease normally causes inflammation in the microglia, so when they encounter newly formed brain cells with presenilin mutations they may overreact and kill them off prematurely. He feels that this discovery about the microglia's role opens another important avenue toward understanding the biology of Alzheimer's disease. ""I've been studying amyloid for 30 years, but there's something else going on here, and the role of neurogenesis is really underappreciated,"" he said. ""This is another way to understand the biology of these genes that we know significantly affect the progression of disease and loss of memory."" "
Science Daily,Victorian Child Hearing-Loss Databank to Go Global,Mind & Brain,2019-08-30,-,https://www.sciencedaily.com/releases/2019/08/190830092107.htm,"   The Victorian Childhood Hearing Impairment Longitudinal Databank, which has collected information for eight years, is featured in the latest International Journal of Epidemiology. Its data shows that language development and speech in hearing-impaired children lags behind other children, despite advancements in earlier detection and intervention in the past decade. The paper's* lead author, Murdoch Children's Research Institute's (MCRI) Dr Valerie Sung, says researchers world-wide can use the databank to answer questions around childhood hearing loss. ""This register can help us understand why some children with a hearing loss do so well, while others experience greater difficulties,"" she says. ""Universal newborn hearing screening is detecting hearing loss earlier than ever before, usually within a few weeks of birth. ""Children with hearing loss have very early access to hearing aids, early intervention services and for some, cochlear implantation. It was expected that hearing-impaired children would quickly come to enjoy the same language and educational outcomes as their hearing peers. ""However, early clinical diagnosis and intervention does not guarantee equality in health outcomes, with language and related outcomes of children with hearing loss remaining on average well below population means and the children's true cognitive potential. ""Demonstrating the reasons for this inequality has been hampered until now by the lack of population based prospective research."" The Victorian Childhood Hearing Impairment Longitudinal Databank (VicCHILD) is a population-based longitudinal databank open to every child with permanent hearing loss in Victoria. VicCHILD started in 2012 and stems from 25 years of work by The Royal Children's Hospital and MCRI. At the end 2018, 807 children were enrolled and provided baseline data. By 2020 more than 1000 children will be taking part, making it the largest hearing databank in the world. VicCHILD collects data at enrolment, two years of age, school entry and late primary /early high school. It involves parent questionnaires, child assessments and taking saliva samples. Dr Sung, who is also a honorary fellow at the University of Melbourne, says about 600 Australian infants each year are diagnosed with congenital hearing loss within weeks of birth. ""As these children grow, they can face challenges in things that come naturally to others like language and learning. This can impact their quality of life,"" she says. ""Hearing loss incurs significant burden and medical costs and impacts adversely on educational attainment and employment opportunities. ""This important bank of information could improve interventions and ultimately the lives of children with hearing loss and their families. It will also act as a platform for research trials to understand the effectiveness of different interventions."" "
Science Daily,"Number of Years in NFL, Certain Positions Portend Greater Risk for Cognitive, Mental Health Problems",Mind & Brain,2019-08-30,-,https://www.sciencedaily.com/releases/2019/08/190830082619.htm,"   The study is believed to be the first to explore the interplay between career length, position and cognitive and mental health outcomes among professional football players. The analysis -- based on a survey of nearly 3,500 former NFL players -- was conducted by investigators at the Harvard T.H. Chan School of Public Health and Harvard Medical School as part of the ongoing Football Players Health Study at Harvard University. The study results show that players who experienced concussions had elevated risk for serious cognitive problems, depression and anxiety, which persisted over time, as long as 20 years following injury. The investigators caution that their analysis relied on players' memories of experiencing concussion rather than on diagnosis at the time of injury. And the findings do not mean that everyone with concussion will necessarily experience cognitive or mental health problems, they add. Contrary to previous reports, the new research did not find a link between starting football at a young age and cognitive problems in adulthood. On one level, the researchers say, many of their findings make intuitive sense and confirm what some might have already suspected: The longer players remain in the game, the more likely they are to suffer a head injury, which increases the risk for neurocognitive problems. It also affirms that certain positions are more prone to concussions and, therefore, players in them face greater risk for experiencing the downstream of effects of head injury. Nonetheless, the researchers said, the analysis is the first to document and quantify the risk that stems from lengthier careers and certain high-impact positions. Specifically, the analysis showed that players who reported the most concussion symptoms had 22-fold risk of reporting serious long-term cognitive problems and six times the risk of having symptoms of depression and anxiety, compared with those who reported the fewest symptoms. ""Our findings confirm what some have suspected -- a consistently and persistently elevated risk for men who play longer and who play in certain positions,"" said study lead investigator Andrea Roberts, a research scientist at the Harvard T.H. Chan School of Public Health. ""Our results underscore the importance of preventing concussions, vigilant monitoring of those who suffer them and finding new ways to mitigate the damage from head injury."" For the study, former players, average age 53, were asked about the number of seasons played in the NFL, their positions and any history of blows to the head or neck followed by symptoms of concussion such as dizziness, confusion, vision problems, loss of consciousness, nausea, headaches and seizures, among other symptoms. Based on the number and severity of symptoms, players were given a concussion score. Overall, one in eight players (12 percent) reported signs of serious cognitive problems. By comparison, about 2 percent of people in the general population in the United States report such problems. Age made no difference in the interplay between concussion and cognitive problems, the study showed. Those under age 52 reported serious cognitive problems at a similar rate as the rest (13 percent), a finding that suggests neurocognitive decline was likely not a function of mere aging. Alarmingly, that risk remained magnified even in those 45 and younger. Indeed, 30 percent of players 45 and younger who had the most concussions reported serious cognitive problems. To gauge whether the number of seasons played and position type were linked to depression, anxiety and cognitive problems, the researchers used standard questionnaires commonly used to screen for the presence of such disorders. The researchers compared the proportion of players with serious cognitive problems among individuals with various career lengths -- one season, two to four seasons, five to six seasons, seven to nine seasons and 10 seasons or more. Overall, those with the longest careers -- 10 seasons or more -- were twice as likely to report severe cognitive problems compared with players who'd played a single season -- 12.6 percent in the 10-plus season group reported signs of severe cognitive problems, compared with 5.8 percent in the single-season category. The risk crept up proportionally with the number of seasons played, growing progressively higher as the number of years increased. Every five seasons of play carried a nearly 20 percent increase in risk for serious cognitive problems. Which position one played also mattered. To evaluate the risk-position link, the researchers divided players into three groups based on the average concussion symptoms per year that players reported in each position. Kickers, punters and quarterbacks had the fewest symptoms per year, followed by wide receivers, defensive backs, linemen and tight ends. The groups with the highest number of symptoms included running backs, linebackers and special teams. Those in the group with the most concussion symptoms had twice the risk for serious cognitive problems -- 15 percent of those in this group had cognitive difficulties -- compared with those reporting the fewest concussion symptoms (6 percent). Those with the most concussions also had a nearly 50 percent greater risk for depression and anxiety, compared with those playing in the group with the fewest concussion symptoms. One in four in the first group had symptoms indicative of depression, compared with 15 percent of players reporting problems in the latter one, while 27 percent had signs of anxiety, compared with 16 percent in the group with the fewest concussions. Those who played in the mid-range group had a 75 percent higher risk of cognitive problems and a 40 percent elevation in risk for depression and anxiety, compared with players in the group with the fewest symptoms. Nearly one in four players reported symptoms of anxiety (26 percent) and depression (24 percent), and nearly one in five (18 percent) reported symptoms of both conditions. Career length influenced risk for depression, with every five seasons boosting the risk by 9 percent. The number of seasons, however, was not linked to greater anxiety risk. The age at which an individual started playing organized football did not affect risk. Indeed, outcomes were similar between those who began playing the game before age 12 and those who began later. The findings, however, pertain solely to former NFL players and not necessarily to the general population, the researchers caution. The question of when a child should start playing organized football remains very much open, and should be made by each individual family, the researchers said. ""The overarching goal of the Football Players Health Study is to unravel risk factors and disease mechanisms and to inform interventions that preserve and optimize player health and wellness,"" said study senior author Marc Weisskopf, the Cecil K. and Philip Drinker Professor of Environmental Epidemiology and Physiology at the Harvard T.H. Chan School of Public Health. ""These latest findings confirm much of what we know but they add much needed granularity and specificity to risk magnitude by career length and position."" ""Clearly, not everyone who sustains a concussion is destined for cognitive trouble, but the results of the research highlight just how critical it is to continue to find ways to prevent head injuries from occurring in the first place because of the many downstream and long-lasting effects on physical, cognitive and mental health,"" said Ross Zafonte, the Earle P. and Ida S. Charlton Professor of Physical Medicine and Rehabilitation and head of the Department of Physical Medicine and Rehabilitation at Harvard Medical School. Zafonte is also principal investigator of the Football Players Health Study. The research was supported by National Football League Players Association (NFLPA). "
Science Daily,White Matter Affects How People Respond to Brain Stimulation Therapy,Mind & Brain,2019-08-29,-,https://www.sciencedaily.com/releases/2019/08/190829214757.htm,"   The technique, called non-invasive electrical brain stimulation, involves applying an electrical current to the surface of a patient's head to stimulate brain cells, altering the patient's brain activity. It is being trialled for a range of neurological problems including recovery from stroke, traumatic brain injury, dementia, and depression, but research to date has found the effects to be inconsistent Now, a team led by researchers at Imperial College London has shed more light on why these inconsistencies occur and may provide physical evidence for why some patients respond better than others -- because of the fine structure of their brain tissue. The new research suggests it may be possible to target the therapy to those patients most likely to benefit. They found that differences in the makeup of the brain's white matter -- the tissue deep in the brain and rich in the branching 'tails' of nerve cells -- were key. The research revealed that those who had more connectivity in the regions being stimulated were more likely to respond better to the treatment. According to the team, the findings, published in the journal Brain, could help to personalise the non-invasive electrical brain stimulation, targeting the treatment to patients who are most likely to gain clinical benefits. Dr Lucia Li, a clinical lecturer in neurology in the Department of Brain Sciences at Imperial College London, and lead author of the study, said: ""With all the current buzz around brain stimulation for altering brain activity, it's important to understand who will benefit most from this technique in the clinic. ""Problems with white matter structure are a feature of a range of different neurological conditions. Our study is a step towards more personalised use of brain stimulation, which will improve the outcomes using this technique, as well as reduce the number of people treated un-necessarily."" In the study, researchers looked at 24 healthy patients and 35 patients recovering from a moderate or severe traumatic brain injury (TBI). Participants performed a task inside an MRI scanner (see 'The Stop Signal Task' in notes to editors) while receiving small amounts of electrical current through electrodes on the surface of the scalp or a placebo. They were unable to tell whether they were receiving brain stimulation or not. They found that healthy participants who received brain stimulation performed better in the task than when they didn't receive the treatment. For patient with TBI, task performance in response to stimulation varied widely. However, when they analysed MRI scans, they found that those participants with highly-connected white matter in the brain region being stimulated responded best to the treatment, and those who had damaged or less-connected regions of white matter showed less improvement. They also found that brain stimulation could partially reverse some of the abnormalities in brain activity caused by TBI. The team cautions that while more work is needed to confirm the findings, it could mean brain stimulation might prove a useful treatment approach for other neurological conditions with abnormal brain activity as a feature, such as dementia. ""We found that people with stronger white matter connections in their brain had better improvement with stimulation,"" Dr Li explained. ""This might be an important reason why previous studies have found that some people benefit from stimulation, whilst others don't and means we can start using brain stimulation in a more personalised way."" According to the researchers, the study is limited in that in that they only investigated one type of cognitive behaviour and would need to be replicated in other types of behaviour to show if the findings apply more generally. In addition, they only stimulated one region of the brain, so they don't know whether the effects are specific to this region, or whether other regions can be stimulated. Dr Li explains the team will now focus on larger studies with more participants to investigate what other factors influence someone's response to brain stimulation. They will also apply the technique to other conditions with abnormalities in brain activity to see if they can alter activity and improve brain function. The work was supported by the Wellcome Trust and the National Institute for Health Research. Patients were predominantly recruited from St Mary's Hospital (Imperial College Healthcare NHS Trust) and imaged at the Imperial College Clinical Imaging Facility. ' "
Science Daily,Changing Treatment Practices for Alcohol Use Disorder Could Save Lives,Mind & Brain,2019-08-29,-,https://www.sciencedaily.com/releases/2019/08/190829184150.htm,"   More than 1 million Canadians have alcohol use disorders in any given year, but the vast majority never receives professional help. Despite interventions for alcohol use disorders being effective and -- if performed according to current guidelines -- cost-saving, they are rare in Canada and elsewhere in the world. According to senior author Dr. Jürgen Rehm, Senior Scientist at Institute for Mental Health and Policy Research at the Centre for Addiction and Mental Health (CAMH), improved and routine screening should start in primary care and should be followed by accessible specialized care when required. ""Clinical interventions for alcohol use disorders need to start at the primary care level, if average consumption exceeds more than two drinks a day,"" said Dr. Rehm, ""General practitioners should regularly be asking their patients about alcohol intake, and initiate interventions if required."" Stigma is one of the main reasons for a lack of intervention in primary care. While stigmatization of other mental disorders -- for instance for major depression -- has markedly improved over the last decades, no such improvement has been seen for alcohol use disorders. Stigma may lead patients to conceal their heavy alcohol consumption, and general practitioners may fail to ask them about it. If a disorder is detected, safe and effective medications are available for use in primary health care. Co-author Markus Heilig, an international expert on the pharmacology of addictive disorders and director of the Center for Social and Affective Neuroscience at Linköping University, Sweden, adds: ""Approved medications for alcohol use disorders are no less effective than other widely used medical treatments. They are also safe, well tolerated. And they are cheap. Yet they are only prescribed to a small minority of patients. This needs to change."" Two additional best practices can help ensure that specialized treatment is effective, according to the authors: wait lists for specialist treatment should be minimal and primary care providers should be involved in the patient's after care. "
